node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
8657,8656,12,55,52,17,76,0
8658,8657,13,12,57,56,56,0
8659,8656,13,12,57,56,56,0
8660,8641,76,76,87,95,100,0
8661,8660,41,76,76,87,95,0
8662,8661,12,41,76,76,87,0
8663,8662,13,12,57,56,56,0
8664,8661,42,41,76,76,87,0
8665,8661,0,41,76,76,87,0
8666,8660,17,76,76,87,95,0
8667,8666,52,17,76,76,87,0
8668,8667,55,52,17,76,76,0
8669,8668,12,55,52,17,76,0
8670,8669,13,12,57,56,56,0
8671,8668,13,12,57,56,56,0
8672,8660,17,76,76,87,95,0
8673,8672,52,17,76,76,87,0
8674,8673,55,52,17,76,76,0
8675,8674,12,55,52,17,76,0
8676,8675,13,12,57,56,56,0
8677,8674,13,12,57,56,56,0
8678,8673,52,52,17,76,76,0
8679,8678,12,52,52,17,76,0
8680,8679,13,12,57,56,56,0
8681,8678,12,52,52,17,76,0
8682,8681,13,12,57,56,56,0
8683,8430,65,95,100,100,100,0
8684,8683,12,65,95,100,100,0
8685,8684,14,12,64,60,91,0
8686,8683,0,65,95,100,100,0
8687,8430,87,95,100,100,100,0
8688,8687,89,87,95,100,100,0
8689,8688,90,89,87,95,100,0
8690,8687,65,87,95,100,100,0
8691,8690,55,65,87,95,100,0
8692,8691,12,55,65,87,95,0
8693,8692,13,12,57,56,56,0
8694,8691,14,12,64,60,91,0
8695,8690,0,65,87,95,100,0
8696,8430,87,95,100,100,100,0
8697,8696,89,87,95,100,100,0
8698,8697,90,89,87,95,100,0
8699,8696,91,87,95,100,100,0
8700,8699,38,91,87,95,100,0
8701,8700,40,38,91,87,95,0
8702,8700,41,38,91,87,95,0
8703,8702,55,41,38,91,87,0
8704,8703,12,55,41,38,91,0
8705,8704,13,12,57,56,56,0
8706,8703,13,12,57,56,56,0
8707,8702,43,41,38,91,87,0
8708,8702,55,41,38,91,87,0
8709,8708,12,55,41,38,91,0
8710,8709,13,12,57,56,56,0
8711,8708,13,12,57,56,56,0
8712,8700,55,38,91,87,95,0
8713,8712,12,55,38,91,87,0
8714,8713,13,12,57,56,56,0
8715,8712,13,12,57,56,56,0
8716,8430,65,95,100,100,100,0
8717,8716,12,65,95,100,100,0
8718,8717,14,12,64,60,91,0
8719,8716,0,65,95,100,100,0
8720,8430,87,95,100,100,100,0
8721,8720,89,87,95,100,100,0
8722,8721,90,89,87,95,100,0
8723,8721,90,89,87,95,100,0
8724,8720,85,87,95,100,100,0
8725,8724,86,85,87,95,100,0
