node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
194869,194868,13,12,55,55,55,0
194870,194858,76,77,77,77,85,0
194871,194870,19,76,77,77,77,0
194872,194871,22,19,76,77,77,0
194873,194871,52,19,76,77,77,0
194874,194873,55,52,19,76,77,0
194875,194874,12,55,52,19,76,0
194876,194875,13,12,55,55,55,0
194877,194874,13,12,55,55,55,0
194878,194873,0,52,19,76,77,0
194879,194873,0,52,19,76,77,0
194880,194870,17,76,77,77,77,0
194881,194880,52,17,76,77,77,0
194882,194881,55,52,17,76,77,0
194883,194882,12,55,52,17,76,0
194884,194883,13,12,55,55,55,0
194885,194882,13,12,55,55,55,0
194886,194881,0,52,17,76,77,0
194887,194881,12,52,17,76,77,0
194888,194887,13,12,55,55,55,0
194889,194881,12,52,17,76,77,0
194890,194889,13,12,55,55,55,0
194891,194870,67,76,77,77,77,0
194892,194891,12,67,76,77,77,0
194893,194892,14,12,67,76,77,0
194894,194891,25,67,76,77,77,0
194895,194891,0,67,76,77,77,0
194896,194870,80,76,77,77,77,0
194897,194858,76,77,77,77,85,0
194898,194897,52,76,77,77,77,0
194899,194898,55,52,76,77,77,0
194900,194899,12,55,52,76,77,0
194901,194900,13,12,55,55,55,0
194902,194899,13,12,55,55,55,0
194903,194898,12,52,76,77,77,0
194904,194903,13,12,55,55,55,0
194905,194898,12,52,76,77,77,0
194906,194905,13,12,55,55,55,0
194907,194898,12,52,76,77,77,0
194908,194907,13,12,55,55,55,0
194909,194897,67,76,77,77,77,0
194910,194909,12,67,76,77,77,0
194911,194910,14,12,67,76,77,0
194912,194909,25,67,76,77,77,0
194913,194909,0,67,76,77,77,0
194914,194897,80,76,77,77,77,0
194915,194858,17,77,77,77,85,0
194916,194915,52,17,77,77,77,0
194917,194916,55,52,17,77,77,0
194918,194917,12,55,52,17,77,0
194919,194918,13,12,55,55,55,0
194920,194917,13,12,55,55,55,0
194921,194916,12,52,17,77,77,0
194922,194921,13,12,55,55,55,0
194923,194916,12,52,17,77,77,0
194924,194923,13,12,55,55,55,0
194925,194916,12,52,17,77,77,0
194926,194925,13,12,55,55,55,0
194927,194858,67,77,77,77,85,0
194928,194927,12,67,77,77,77,0
194929,194928,14,12,67,76,77,0
194930,194927,25,67,76,77,77,0
194931,194927,0,67,77,77,77,0
194932,194842,17,77,77,85,87,0
194933,194932,52,17,77,77,85,0
194934,194933,55,52,17,77,77,0
194935,194934,12,55,52,17,77,0
194936,194935,13,12,55,55,55,0
194937,194934,13,12,55,55,55,0
194938,194933,0,52,17,77,77,0
194939,194760,17,87,95,100,100,0
194940,194939,52,17,87,95,100,0
194941,194940,55,52,17,87,95,0
194942,194941,12,55,52,17,87,0
194943,194942,13,12,55,55,55,0
194944,194941,13,12,55,55,55,0
194945,194940,0,52,17,87,95,0
194946,194940,12,52,17,87,95,0
194947,194946,13,12,55,55,55,0
194948,194760,17,87,95,100,100,0
194949,194948,52,17,87,95,100,0
194950,194949,55,52,17,87,95,0
194951,194950,12,55,52,17,87,0
194952,194951,13,12,55,55,55,0
194953,194950,13,12,55,55,55,0
194954,194949,0,52,17,87,95,0
194955,194949,12,52,17,87,95,0
194956,194955,13,12,55,55,55,0
194957,194760,76,87,95,100,100,0
194958,194957,41,76,87,95,100,0
194959,194958,12,41,76,87,95,0
194960,194959,13,12,55,55,55,0
194961,194958,43,41,54,65,77,0
194962,194958,0,41,76,87,95,0
194963,194957,17,76,87,95,100,0
194964,194963,52,17,76,87,95,0
194965,194964,55,52,17,76,87,0
194966,194965,12,55,52,17,76,0
194967,194966,13,12,55,55,55,0
194968,194965,13,12,55,55,55,0
194969,194957,17,76,87,95,100,0
194970,194969,52,17,76,87,95,0
194971,194970,55,52,17,76,87,0
194972,194971,55,55,52,17,76,0
194973,194972,12,55,55,52,17,0
194974,194973,13,12,55,55,55,0
194975,194972,13,12,55,55,55,0
194976,194971,13,12,55,55,55,0
194977,194585,87,95,100,100,100,0
194978,194977,89,87,95,100,100,0
194979,194978,90,89,87,95,100,0
194980,194977,17,87,95,100,100,0
194981,194980,0,17,87,95,100,0
194982,194977,65,87,95,100,100,0
194983,194982,12,65,87,95,100,0
194984,194983,14,12,67,76,77,0
194985,194982,52,65,87,95,100,0
194986,194985,12,52,65,87,95,0
194987,194986,13,12,55,55,55,0
194988,194985,52,52,65,87,95,0
194989,194988,55,52,52,65,87,0
194990,194989,55,55,52,52,65,0
194991,194990,55,55,55,52,52,0
194992,194991,12,55,55,55,52,0
194993,194992,13,12,55,55,55,0
194994,194991,13,12,55,55,55,0
194995,194990,13,12,55,55,55,0
194996,194989,13,12,55,55,55,0
194997,194977,65,87,95,100,100,0
